k,time_s,safety_mode,ctrl_mode,fw,vdc,rs,wm,omega_ref,id_ref,iq_ref,id_fw,theta_ref,theta_mech,epos_live,epos_pi,espd,i_alpha,i_beta,tl_hat,mpcJ,enc,iq_inj,frf_freq_hz
1509,0.07545099,0,1,0,48.678017,0.471443,0.000000,0.000000,0.000000,0.699065,0.000000,0.000000,-0.360485,0.360485,0.000000,0.000000,0.953487,0.201317,-2.790348,0.007737,-235,0.000000,0.000000
1510,0.07550099,0,1,0,48.744911,0.472353,-30.679617,0.000000,0.000000,0.759065,0.000000,0.000000,-0.362019,0.362019,0.000000,6.655686,0.776824,0.197730,18.839529,0.001692,-236,0.000000,0.000000
1511,0.07555099,0,1,0,48.810856,0.472237,0.000000,0.000000,0.000000,0.819065,0.000000,0.000000,-0.362019,0.362019,0.000000,0.000000,0.838644,0.187519,-3.562778,0.001138,-236,0.000000,0.000000
1512,0.07560099,0,1,0,48.875755,0.472070,0.000000,0.000000,0.000000,0.828728,0.000000,0.000000,-0.362019,0.362019,0.000000,0.000000,0.889377,0.174462,-3.368361,0.000783,-236,0.000000,0.000000
1513,0.07565099,0,1,0,48.939518,0.471971,0.000000,0.000000,0.000000,0.828728,0.000000,0.000000,-0.362019,0.362019,0.000000,0.000000,0.899912,0.159332,-3.183512,0.000478,-236,0.000000,0.000000
1514,0.07570099,0,1,0,49.002064,0.471893,0.000000,0.000000,0.000000,0.828728,0.000000,0.000000,-0.362019,0.362019,0.000000,0.000000,0.900540,0.141674,-3.007934,0.000216,-236,0.000000,0.000000
1515,0.07575099,0,1,0,49.063313,0.471823,0.000000,0.000000,0.000000,0.828728,0.000000,0.000000,-0.362019,0.362019,0.000000,0.000000,0.898953,0.121691,-2.841208,0.000047,-236,0.000000,0.000000
1516,0.07580099,0,1,0,49.123173,0.471761,0.000000,0.000000,0.000000,0.828728,0.000000,0.000000,-0.362019,0.362019,0.000000,0.000000,0.896387,0.099932,-2.682915,0.000020,-236,0.000000,0.000000
1517,0.07585099,0,1,0,49.181561,0.472116,-30.679617,0.000000,0.000000,0.828728,0.000000,0.000000,-0.363553,0.363553,0.000000,0.000000,0.893391,0.077105,18.943401,0.000166,-237,0.000000,0.000000
1518,0.07590099,0,1,0,49.238411,0.472067,0.000000,0.000000,0.000000,0.828728,0.000000,0.000000,-0.363553,0.363553,0.000000,0.000000,0.890341,0.054017,-3.463475,0.000494,-237,0.000000,0.000000
1519,0.07595100,0,1,0,49.293636,0.472023,0.000000,0.000000,0.000000,0.828728,0.000000,0.000000,-0.363553,0.363553,0.000000,0.000000,0.887429,0.031511,-3.274375,0.000990,-237,0.000000,0.000000
1520,0.07600100,0,1,0,49.347168,0.471858,0.000000,0.000000,0.000000,0.768728,0.000000,0.000000,-0.363553,0.363553,0.000000,4.362491,0.884889,0.010396,-3.094822,0.001365,-237,0.000000,0.000000
1521,0.07605100,0,1,0,49.398933,0.471819,0.000000,0.000000,0.000000,0.708728,0.000000,0.000000,-0.363553,0.363553,0.000000,0.000000,0.825378,-0.007460,-2.925348,0.001691,-237,0.000000,0.000000
1522,0.07610100,0,1,0,49.448856,0.471883,0.000000,0.000000,0.000000,0.695130,0.000000,0.000000,-0.363553,0.363553,0.000000,0.000000,0.766969,-0.022617,-2.765424,0.002180,-237,0.000000,0.000000
1523,0.07615100,0,1,0,49.496876,0.471872,0.000000,0.000000,0.000000,0.695130,0.000000,0.000000,-0.363553,0.363553,0.000000,0.000000,0.751700,-0.035556,-2.613797,0.002710,-237,0.000000,0.000000
1524,0.07620100,0,1,0,49.542931,0.472311,-30.679617,0.000000,0.000000,0.695130,0.000000,0.000000,-0.365087,0.365087,0.000000,0.000000,0.750031,-0.045520,19.006252,0.003131,-238,0.000000,0.000000
1525,0.07625100,0,1,0,49.586956,0.472261,0.000000,0.000000,0.000000,0.695130,0.000000,0.000000,-0.365087,0.365087,0.000000,0.000000,0.750831,-0.052309,-3.406474,0.003426,-238,0.000000,0.000000
1526,0.07630100,0,1,0,49.628887,0.472203,0.000000,0.000000,0.000000,0.695130,0.000000,0.000000,-0.365087,0.365087,0.000000,0.000000,0.752931,-0.056160,-3.222801,0.003587,-238,0.000000,0.000000
1527,0.07635100,0,1,0,49.668682,0.472137,0.000000,0.000000,0.000000,0.695130,0.000000,0.000000,-0.365087,0.365087,0.000000,0.000000,0.755677,-0.057534,-3.048265,0.003626,-238,0.000000,0.000000
1528,0.07640100,0,1,0,49.706276,0.472064,0.000000,0.000000,0.000000,0.695130,0.000000,0.000000,-0.365087,0.365087,0.000000,0.000000,0.758811,-0.057073,-2.882399,0.003575,-238,0.000000,0.000000
1529,0.07645100,0,1,0,49.741627,0.471983,0.000000,0.000000,0.000000,0.695130,0.000000,0.000000,-0.365087,0.365087,0.000000,0.000000,0.762067,-0.055543,-2.724765,0.003473,-238,0.000000,0.000000
1530,0.07650100,0,1,0,49.774681,0.471752,0.000000,0.000000,0.000000,0.635130,0.000000,0.000000,-0.365087,0.365087,0.000000,2.924687,0.765192,-0.053779,-2.574953,0.003024,-238,0.000000,0.000000
1531,0.07655101,0,1,0,49.805405,0.472255,-30.679617,0.000000,0.000000,0.611479,0.000000,0.000000,-0.366621,0.366621,0.000000,0.000000,0.710343,-0.051556,19.042444,0.002758,-239,0.000000,0.000000
1532,0.07660101,0,1,0,49.833752,0.472204,0.000000,0.000000,0.000000,0.611479,0.000000,0.000000,-0.366621,0.366621,0.000000,0.000000,0.690183,-0.051365,-3.373160,0.002718,-239,0.000000,0.000000
1533,0.07665101,0,1,0,49.859688,0.472098,0.000000,0.000000,0.000000,0.611479,0.000000,0.000000,-0.366621,0.366621,0.000000,0.000000,0.689536,-0.053652,-3.192266,0.002794,-239,0.000000,0.000000
1534,0.07670101,0,1,0,49.883179,0.471993,0.000000,0.000000,0.000000,0.611479,0.000000,0.000000,-0.366621,0.366621,0.000000,0.000000,0.689166,-0.058566,-3.020433,0.002997,-239,0.000000,0.000000
1535,0.07675101,0,1,0,49.904198,0.471888,0.000000,0.000000,0.000000,0.611479,0.000000,0.000000,-0.366621,0.366621,0.000000,0.000000,0.688716,-0.066406,-2.857214,0.003353,-239,0.000000,0.000000
1536,0.07680101,0,1,0,49.922718,0.471790,0.000000,0.000000,0.000000,0.611479,0.000000,0.000000,-0.366621,0.366621,0.000000,0.000000,0.687464,-0.077257,-2.702200,0.003892,-239,0.000000,0.000000
1537,0.07685101,0,1,0,49.938717,0.472216,-30.679617,0.000000,0.000000,0.611479,0.000000,0.000000,-0.368155,0.368155,0.000000,0.000000,0.685471,-0.090987,18.921059,0.004615,-240,0.000000,0.000000
1538,0.07690101,0,1,0,49.952171,0.472132,0.000000,0.000000,0.000000,0.611479,0.000000,0.000000,-0.368155,0.368155,0.000000,0.000000,0.682913,-0.107249,-3.488693,0.005566,-240,0.000000,0.000000
1539,0.07695101,0,1,0,49.963070,0.472056,0.000000,0.000000,0.000000,0.611479,0.000000,0.000000,-0.368155,0.368155,0.000000,0.000000,0.679956,-0.125503,-3.302311,0.006752,-240,0.000000,0.000000
1540,0.07700101,0,1,0,49.971401,0.472146,0.000000,0.000000,0.000000,0.671479,0.000000,0.000000,-0.368155,0.368155,0.000000,4.488536,0.676824,-0.145054,-3.125340,0.008656,-240,0.000000,0.000000
1541,0.07705101,0,1,0,49.977150,0.472075,0.000000,0.000000,0.000000,0.707065,0.000000,0.000000,-0.368155,0.368155,0.000000,0.000000,0.731799,-0.166090,-2.956272,0.010749,-240,0.000000,0.000000
1542,0.07710101,0,1,0,49.980324,0.471614,0.000000,0.000000,0.000000,0.707065,0.000000,0.000000,-0.368155,0.368155,0.000000,0.000000,0.781139,-0.186691,-2.794813,0.006731,-240,0.000000,0.000000
1543,0.07715102,0,1,0,49.980915,0.471857,0.000000,0.000000,0.000000,0.707065,0.000000,0.000000,-0.368155,0.368155,0.000000,0.000000,0.700780,0.046388,-2.642439,0.000147,-240,0.000000,0.000000
1544,0.07720102,0,1,0,49.978924,0.472258,-30.679617,0.000000,0.000000,0.707065,0.000000,0.000000,-0.369689,0.369689,0.000000,0.000000,0.743738,0.034018,18.979107,0.000007,-241,0.000000,0.000000
1545,0.07725102,0,1,0,49.974361,0.472232,0.000000,0.000000,0.000000,0.707065,0.000000,0.000000,-0.369689,0.369689,0.000000,0.000000,0.765681,0.062800,-3.431753,0.000262,-241,0.000000,0.000000
1546,0.07730102,0,1,0,49.967236,0.472189,0.000000,0.000000,0.000000,0.707065,0.000000,0.000000,-0.369689,0.369689,0.000000,0.000000,0.795540,0.078723,-3.245776,0.000947,-241,0.000000,0.000000
1547,0.07735102,0,1,0,49.957561,0.472147,0.000000,0.000000,0.000000,0.707065,0.000000,0.000000,-0.369689,0.369689,0.000000,0.000000,0.825709,0.098510,-3.068522,0.002146,-241,0.000000,0.000000
1548,0.07740102,0,1,0,49.945354,0.472101,0.000000,0.000000,0.000000,0.707065,0.000000,0.000000,-0.369689,0.369689,0.000000,0.000000,0.858713,0.118614,-2.899506,0.003969,-241,0.000000,0.000000
1549,0.07745102,0,1,0,49.930634,0.472050,0.000000,0.000000,0.000000,0.707065,0.000000,0.000000,-0.369689,0.369689,0.000000,0.000000,0.894431,0.140125,-2.738262,0.006558,-241,0.000000,0.000000
1550,0.07750102,0,1,0,49.913429,0.471479,0.000000,0.000000,0.000000,0.647065,0.000000,0.000000,-0.369689,0.369689,0.000000,2.959790,0.933122,0.162779,-2.584348,0.007970,-241,0.000000,0.000000
1551,0.07755102,0,1,0,49.893764,0.472367,-30.679617,0.000000,0.000000,0.618033,0.000000,0.000000,-0.371223,0.371223,0.000000,0.000000,0.721039,0.162678,19.034098,0.001957,-242,0.000000,0.000000
1552,0.07760102,0,1,0,49.871670,0.472313,0.000000,0.000000,0.000000,0.618033,0.000000,0.000000,-0.371223,0.371223,0.000000,0.000000,0.698881,0.162014,-3.380550,0.001958,-242,0.000000,0.000000
1553,0.07765102,0,1,0,49.847183,0.472225,0.000000,0.000000,0.000000,0.618033,0.000000,0.000000,-0.371223,0.371223,0.000000,0.000000,0.693563,0.161437,-3.198828,0.001959,-242,0.000000,0.000000
1554,0.07770102,0,1,0,49.820335,0.472119,0.000000,0.000000,0.000000,0.618033,0.000000,0.000000,-0.371223,0.371223,0.000000,0.000000,0.694559,0.160363,-3.026177,0.001939,-242,0.000000,0.000000
1555,0.07775103,0,1,0,49.791183,0.472009,0.000000,0.000000,0.000000,0.618033,0.000000,0.000000,-0.371223,0.371223,0.000000,0.000000,0.695743,0.158086,-2.862141,0.001871,-242,0.000000,0.000000
1556,0.07780103,0,1,0,49.759758,0.471901,0.000000,0.000000,0.000000,0.618033,0.000000,0.000000,-0.371223,0.371223,0.000000,0.000000,0.696377,0.153909,-2.706301,0.001734,-242,0.000000,0.000000
1557,0.07785103,0,1,0,49.726105,0.471797,0.000000,0.000000,0.000000,0.618033,0.000000,0.000000,-0.371223,0.371223,0.000000,0.000000,0.696155,0.147274,-2.558269,0.001518,-242,0.000000,0.000000
1558,0.07790103,0,1,0,49.690289,0.472215,-30.679617,0.000000,0.000000,0.618033,0.000000,0.000000,-0.372757,0.372757,0.000000,0.000000,0.695057,0.137810,19.058357,0.001242,-243,0.000000,0.000000
1559,0.07795103,0,1,0,49.652348,0.472125,0.000000,0.000000,0.000000,0.618033,0.000000,0.000000,-0.372757,0.372757,0.000000,0.000000,0.693198,0.125364,-3.357671,0.000912,-243,0.000000,0.000000
1560,0.07800103,0,1,0,49.612354,0.472217,0.000000,0.000000,0.000000,0.678033,0.000000,0.000000,-0.372757,0.372757,0.000000,4.840433,0.690691,0.110009,-3.177233,0.000466,-243,0.000000,0.000000
1561,0.07805103,0,1,0,49.570358,0.472134,0.000000,0.000000,0.000000,0.732647,0.000000,0.000000,-0.372757,0.372757,0.000000,0.000000,0.751613,0.091146,-3.004753,0.000149,-243,0.000000,0.000000
1562,0.07810103,0,1,0,49.526424,0.472071,0.000000,0.000000,0.000000,0.732647,0.000000,0.000000,-0.372757,0.372757,0.000000,0.000000,0.806117,0.070253,-2.839950,0.000721,-243,0.000000,0.000000
1563,0.07815103,0,1,0,49.480614,0.472018,0.000000,0.000000,0.000000,0.732647,0.000000,0.000000,-0.372757,0.372757,0.000000,0.000000,0.857049,0.047991,-2.682507,0.002396,-243,0.000000,0.000000
1564,0.07820103,0,1,0,49.433006,0.471974,0.000000,0.000000,0.000000,0.732647,0.000000,0.000000,-0.372757,0.372757,0.000000,0.000000,0.904742,0.025139,-2.532116,0.005017,-243,0.000000,0.000000
1565,0.07825103,0,1,0,49.383663,0.472322,-30.679617,0.000000,0.000000,0.732647,0.000000,0.000000,-0.374291,0.374291,0.000000,0.000000,0.949731,0.002528,19.087576,0.008436,-244,0.000000,0.000000
1566,0.07830103,0,1,0,49.332653,0.472288,0.000000,0.000000,0.000000,0.732647,0.000000,0.000000,-0.374291,0.374291,0.000000,0.000000,0.992712,-0.019015,-3.324749,0.012559,-244,0.000000,0.000000
1567,0.07835104,0,1,0,49.280064,0.472256,0.000000,0.000000,0.000000,0.732647,0.000000,0.000000,-0.374291,0.374291,0.000000,0.000000,1.034489,-0.038723,-3.140003,0.017329,-244,0.000000,0.000000
1568,0.07840104,0,1,0,49.225964,0.471978,0.000000,0.000000,0.000000,0.732647,0.000000,0.000000,-0.374291,0.374291,0.000000,0.000000,1.075907,-0.055954,-2.963776,0.015564,-244,0.000000,0.000000
1569,0.07845104,0,1,0,49.170433,0.471671,0.000000,0.000000,0.000000,0.732647,0.000000,0.000000,-0.374291,0.374291,0.000000,0.000000,0.987711,0.189429,-2.797596,0.008642,-244,0.000000,0.000000
1570,0.07850104,0,1,0,49.113556,0.471921,0.000000,0.000000,0.000000,0.672647,0.000000,0.000000,-0.374291,0.374291,0.000000,3.290939,0.801240,0.168973,-2.643101,0.002456,-244,0.000000,0.000000
1571,0.07855104,0,1,0,49.055412,0.471920,0.000000,0.000000,0.000000,0.642582,0.000000,0.000000,-0.374291,0.374291,0.000000,0.000000,0.743539,0.159340,-2.497380,0.002173,-244,0.000000,0.000000
1572,0.07860104,0,1,0,48.996098,0.471933,0.000000,0.000000,0.000000,0.642582,0.000000,0.000000,-0.374291,0.374291,0.000000,0.000000,0.710338,0.152474,-2.359551,0.001920,-244,0.000000,0.000000
1573,0.07865104,0,1,0,48.935684,0.472356,-30.679617,0.000000,0.000000,0.642582,0.000000,0.000000,-0.375825,0.375825,0.000000,0.000000,0.710986,0.147938,19.247421,0.001781,-245,0.000000,0.000000
1574,0.07870104,0,1,0,48.874268,0.472268,0.000000,0.000000,0.000000,0.642582,0.000000,0.000000,-0.375825,0.375825,0.000000,0.000000,0.712620,0.145575,-3.177701,0.001720,-245,0.000000,0.000000
1575,0.07875104,0,1,0,48.811935,0.472170,0.000000,0.000000,0.000000,0.642582,0.000000,0.000000,-0.375825,0.375825,0.000000,0.000000,0.715338,0.144680,-3.005788,0.001710,-245,0.000000,0.000000
1576,0.07880104,0,1,0,48.748783,0.472067,0.000000,0.000000,0.000000,0.642582,0.000000,0.000000,-0.375825,0.375825,0.000000,0.000000,0.717636,0.144454,-2.842428,0.001721,-245,0.000000,0.000000
1577,0.07885104,0,1,0,48.684902,0.471962,0.000000,0.000000,0.000000,0.642582,0.000000,0.000000,-0.375825,0.375825,0.000000,0.000000,0.719302,0.144046,-2.687208,0.001723,-245,0.000000,0.000000
1578,0.07890105,0,1,0,48.620380,0.471858,0.000000,0.000000,0.000000,0.642582,0.000000,0.000000,-0.375825,0.375825,0.000000,0.000000,0.720148,0.142632,-2.539735,0.001687,-245,0.000000,0.000000
1579,0.07895105,0,1,0,48.555309,0.471757,0.000000,0.000000,0.000000,0.642582,0.000000,0.000000,-0.375825,0.375825,0.000000,0.000000,0.720101,0.139472,-2.399641,0.001590,-245,0.000000,0.000000
1580,0.07900105,0,1,0,48.489788,0.472311,-30.679617,0.000000,0.000000,0.702582,0.000000,0.000000,-0.377359,0.377359,0.000000,6.102645,0.719159,0.133961,19.209454,0.001298,-246,0.000000,0.000000
1581,0.07905105,0,1,0,48.423927,0.472239,0.000000,0.000000,0.000000,0.762582,0.000000,0.000000,-0.377359,0.377359,0.000000,0.000000,0.775188,0.125034,-3.212681,0.000938,-246,0.000000,0.000000
1582,0.07910105,0,1,0,48.357792,0.472163,0.000000,0.000000,0.000000,0.813259,0.000000,0.000000,-0.377359,0.377359,0.000000,0.000000,0.834647,0.113086,-3.036922,0.000605,-246,0.000000,0.000000
1583,0.07915105,0,1,0,48.291500,0.472099,0.000000,0.000000,0.000000,0.813259,0.000000,0.000000,-0.377359,0.377359,0.000000,0.000000,0.890272,0.098243,-2.868969,0.001071,-246,0.000000,0.000000
1584,0.07920105,0,1,0,48.225140,0.472045,0.000000,0.000000,0.000000,0.813259,0.000000,0.000000,-0.377359,0.377359,0.000000,0.000000,0.942243,0.080757,-2.708501,0.002567,-246,0.000000,0.000000
1585,0.07925105,0,1,0,48.158813,0.471999,0.000000,0.000000,0.000000,0.813259,0.000000,0.000000,-0.377359,0.377359,0.000000,0.000000,0.990608,0.061080,-2.555212,0.004937,-246,0.000000,0.000000
1586,0.07930105,0,1,0,48.092606,0.471961,0.000000,0.000000,0.000000,0.813259,0.000000,0.000000,-0.377359,0.377359,0.000000,0.000000,1.035649,0.039837,-2.408803,0.008055,-246,0.000000,0.000000
1587,0.07935105,0,1,0,48.026623,0.472270,-30.679617,0.000000,0.000000,0.813259,0.000000,0.000000,-0.378893,0.378893,0.000000,0.000000,1.077861,0.017785,19.207062,0.011817,-247,0.000000,0.000000
1588,0.07940105,0,1,0,47.960957,0.472241,0.000000,0.000000,0.000000,0.813259,0.000000,0.000000,-0.378893,0.378893,0.000000,0.000000,1.117908,-0.004255,-3.208944,0.016165,-247,0.000000,0.000000
1589,0.07945105,0,1,0,47.895710,0.472214,0.000000,0.000000,0.000000,0.813259,0.000000,0.000000,-0.378893,0.378893,0.000000,0.000000,1.156578,-0.025447,-3.027744,0.021083,-247,0.000000,0.000000
1590,0.07950106,0,1,0,47.830959,0.471948,0.000000,0.000000,0.000000,0.753259,0.000000,0.000000,-0.378893,0.378893,0.000000,4.208468,1.194712,-0.045004,-2.854942,0.025316,-247,0.000000,0.000000
1591,0.07955106,0,1,0,47.766811,0.471474,0.000000,0.000000,0.000000,0.703270,0.000000,0.000000,-0.378893,0.378893,0.000000,0.000000,1.090130,0.224493,-2.692363,0.014664,-247,0.000000,0.000000
1592,0.07960106,0,1,0,47.703358,0.472164,0.000000,0.000000,0.000000,0.703270,0.000000,0.000000,-0.378893,0.378893,0.000000,0.000000,0.775896,0.199844,-2.543590,0.004546,-247,0.000000,0.000000
1593,0.07965106,0,1,0,47.640694,0.472089,0.000000,0.000000,0.000000,0.703270,0.000000,0.000000,-0.378893,0.378893,0.000000,0.000000,0.775643,0.185500,-2.402276,0.003775,-247,0.000000,0.000000
1594,0.07970106,0,1,0,47.578903,0.472056,0.000000,0.000000,0.000000,0.703270,0.000000,0.000000,-0.378893,0.378893,0.000000,0.000000,0.766009,0.174459,-2.268212,0.003233,-247,0.000000,0.000000
1595,0.07975106,0,1,0,47.518070,0.472449,-30.679617,0.000000,0.000000,0.703270,0.000000,0.000000,-0.380427,0.380427,0.000000,0.000000,0.768518,0.166522,19.335211,0.002897,-248,0.000000,0.000000
1596,0.07980106,0,1,0,47.458294,0.472371,0.000000,0.000000,0.000000,0.703270,0.000000,0.000000,-0.380427,0.380427,0.000000,0.000000,0.771147,0.161464,-3.093267,0.002701,-248,0.000000,0.000000
1597,0.07985106,0,1,0,47.399654,0.472286,0.000000,0.000000,0.000000,0.703270,0.000000,0.000000,-0.380427,0.380427,0.000000,0.000000,0.774040,0.158757,-2.924539,0.002610,-248,0.000000,0.000000
1598,0.07990106,0,1,0,47.342243,0.472195,0.000000,0.000000,0.000000,0.703270,0.000000,0.000000,-0.380427,0.380427,0.000000,0.000000,0.776494,0.157717,-2.764204,0.002590,-248,0.000000,0.000000
1599,0.07995106,0,1,0,47.286133,0.472102,0.000000,0.000000,0.000000,0.703270,0.000000,0.000000,-0.380427,0.380427,0.000000,0.000000,0.778320,0.157548,-2.611854,0.002605,-248,0.000000,0.000000
1600,0.08000106,0,1,0,47.231411,0.471872,0.000000,0.000000,0.000000,0.643270,0.000000,0.000000,-0.380427,0.380427,0.000000,3.114936,0.779350,0.157401,-2.467102,0.002762,-248,0.000000,0.000000
1601,0.08005106,0,1,0,47.178154,0.471913,0.000000,0.000000,0.000000,0.640183,0.000000,0.000000,-0.380427,0.380427,0.000000,0.000000,0.721690,0.156925,-2.330626,0.002765,-248,0.000000,0.000000
1602,0.08010107,0,1,0,47.126446,0.472315,-30.679617,0.000000,0.000000,0.640183,0.000000,0.000000,-0.381961,0.381961,0.000000,0.000000,0.718222,0.154412,19.274988,0.002688,-249,0.000000,0.000000
1603,0.08015107,0,1,0,47.076347,0.472233,0.000000,0.000000,0.000000,0.640183,0.000000,0.000000,-0.381961,0.381961,0.000000,0.000000,0.714422,0.149656,-3.151523,0.002510,-249,0.000000,0.000000
1604,0.08020107,0,1,0,47.027943,0.472154,0.000000,0.000000,0.000000,0.640183,0.000000,0.000000,-0.381961,0.381961,0.000000,0.000000,0.711948,0.142199,-2.981026,0.002225,-249,0.000000,0.000000
1605,0.08025107,0,1,0,46.981297,0.472085,0.000000,0.000000,0.000000,0.640183,0.000000,0.000000,-0.381961,0.381961,0.000000,0.000000,0.709016,0.131797,-2.819116,0.001844,-249,0.000000,0.000000
1606,0.08030107,0,1,0,46.936478,0.472025,0.000000,0.000000,0.000000,0.640183,0.000000,0.000000,-0.381961,0.381961,0.000000,0.000000,0.705844,0.118418,-2.665370,0.001399,-249,0.000000,0.000000
1607,0.08035107,0,1,0,46.893547,0.471973,0.000000,0.000000,0.000000,0.640183,0.000000,0.000000,-0.381961,0.381961,0.000000,0.000000,0.702606,0.102255,-2.519382,0.000940,-249,0.000000,0.000000
1608,0.08040107,0,1,0,46.852573,0.471930,0.000000,0.000000,0.000000,0.640183,0.000000,0.000000,-0.381961,0.381961,0.000000,0.000000,0.699552,0.083716,-2.380765,0.000524,-249,0.000000,0.000000
1609,0.08045107,0,1,0,46.813602,0.471891,0.000000,0.000000,0.000000,0.640183,0.000000,0.000000,-0.381961,0.381961,0.000000,0.000000,0.696919,0.063391,-2.249143,0.000207,-249,0.000000,0.000000
1610,0.08050107,0,1,0,46.776707,0.472508,-30.679617,0.000000,0.000000,0.700183,0.000000,0.000000,-0.383495,0.383495,0.000000,5.873081,0.694913,0.042012,19.351883,0.000080,-250,0.000000,0.000000
1611,0.08055107,0,1,0,46.741932,0.472501,0.000000,0.000000,0.000000,0.760183,0.000000,0.000000,-0.383495,0.383495,0.000000,0.000000,0.738597,0.020078,-3.078147,0.000106,-250,0.000000,0.000000
1612,0.08060107,0,1,0,46.709324,0.472457,0.000000,0.000000,0.000000,0.807541,0.000000,0.000000,-0.383495,0.383495,0.000000,0.000000,0.792642,0.025233,-2.909965,0.000081,-250,0.000000,0.000000
1613,0.08065107,0,1,0,46.678936,0.472398,0.000000,0.000000,0.000000,0.807541,0.000000,0.000000,-0.383495,0.383495,0.000000,0.000000,0.843188,0.024503,-2.749284,0.000105,-250,0.000000,0.000000
1614,0.08070108,0,1,0,46.650810,0.472363,0.000000,0.000000,0.000000,0.807541,0.000000,0.000000,-0.383495,0.383495,0.000000,0.000000,0.884676,0.005499,-2.595905,0.000874,-250,0.000000,0.000000
1615,0.08075108,0,1,0,46.624985,0.472324,0.000000,0.000000,0.000000,0.807541,0.000000,0.000000,-0.383495,0.383495,0.000000,0.000000,0.928183,-0.010052,-2.449424,0.002424,-250,0.000000,0.000000
1616,0.08080108,0,1,0,46.601498,0.472281,0.000000,0.000000,0.000000,0.807541,0.000000,0.000000,-0.383495,0.383495,0.000000,0.000000,0.973776,-0.022492,-2.309457,0.004805,-250,0.000000,0.000000
1617,0.08085108,0,1,0,46.580379,0.472235,0.000000,0.000000,0.000000,0.807541,0.000000,0.000000,-0.383495,0.383495,0.000000,0.000000,1.021728,-0.031653,-2.175633,0.008100,-250,0.000000,0.000000
